date,user_ip,trial_id,block_id,n_trials,n_block,block_size,target_shape,target_id,target_freq,target_n,transition_duration,n_locks,lock_duration,unlock_action,lock_state,occurence,success,time,time_unlock,slider_display_span,n_opened_locker,first_unlock_occurence,first_unlock_trial,last_unlock_occurence,last_unlock_trial,nb_total_click,nb_useless_click,exp_total_time
2022-03-31T19:25:26.198Z,null,76,4,76,4,19,Cross,3,4,5,12000,3,4000,0,3,16,1,1626,-1,-1,12,1,1,3,16,2,0,218781
2022-03-31T22:33:59.213Z,176.137.80.56,1,1,76,4,19,Circle,1,4,5,12000,2,6000,0,0,1,1,7999,-1,-1,0,2,3,3,13,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,2,1,76,4,19,Square,0,5,5,12000,2,6000,1,0,1,1,17165,15059,7093,1,1,2,2,4,8,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,3,1,76,4,19,Circle,1,4,5,12000,2,6000,1,0,2,0,15636,13857,6642,2,2,3,3,13,9,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,4,1,76,4,19,Square,0,5,5,12000,2,6000,1,1,2,0,14452,12851,6343,3,1,2,2,4,10,2,358528
2022-03-31T22:33:59.213Z,176.137.80.56,5,1,76,4,19,Cross,3,8,5,12000,2,6000,1,0,1,0,18044,16045,9072,4,1,5,3,8,9,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,6,1,76,4,19,Square,0,5,5,12000,2,6000,0,2,3,1,4400,-1,-1,4,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,7,1,76,4,19,Cross,3,8,5,12000,2,6000,0,1,2,1,6119,-1,-1,4,1,5,3,8,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,8,1,76,4,19,Cross,3,8,5,12000,2,6000,1,1,3,0,17683,15993,7215,5,1,5,3,8,9,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,9,1,76,4,19,Square,0,5,5,12000,2,6000,0,2,4,1,2010,-1,-1,5,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,10,1,76,4,19,Square,0,5,5,12000,2,6000,0,2,5,1,1933,-1,-1,5,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,11,1,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,1,1,8052,-1,-1,5,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,12,1,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,2,1,5979,-1,-1,5,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,13,1,76,4,19,Circle,1,4,5,12000,2,6000,1,1,3,1,16957,15313,8814,6,2,3,3,13,9,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,14,1,76,4,19,Circle,1,4,5,12000,2,6000,0,2,4,1,2090,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,15,1,76,4,19,Cross,3,8,5,12000,2,6000,0,2,4,1,1857,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,16,1,76,4,19,Cross,3,8,5,12000,2,6000,0,2,5,1,1837,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,17,1,76,4,19,Cross,3,8,5,12000,2,6000,0,2,6,1,1873,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,18,1,76,4,19,Cross,3,8,5,12000,2,6000,0,2,7,1,2136,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,19,1,76,4,19,Cross,3,8,5,12000,2,6000,0,2,8,1,2291,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,20,2,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,3,1,4742,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,21,2,76,4,19,Square,0,5,5,12000,2,6000,0,2,6,0,2803,-1,-1,6,1,2,2,4,3,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,22,2,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,4,1,5510,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,23,2,76,4,19,Square,0,5,5,12000,2,6000,0,2,7,0,2591,-1,-1,6,1,2,2,4,3,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,24,2,76,4,19,Square,0,5,5,12000,2,6000,0,2,8,0,5629,-1,-1,6,1,2,2,4,4,2,358528
2022-03-31T22:33:59.213Z,176.137.80.56,25,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,9,1,2327,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,26,2,76,4,19,Square,0,5,5,12000,2,6000,0,2,9,1,2213,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,27,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,10,1,1977,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,28,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,11,1,2058,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,29,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,12,1,2590,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,30,2,76,4,19,Square,0,5,5,12000,2,6000,0,2,10,1,2236,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,31,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,13,1,2800,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,32,2,76,4,19,Circle,1,4,5,12000,2,6000,0,2,5,1,2684,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,33,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,14,1,2260,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,34,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,15,1,2496,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,35,2,76,4,19,Cross,3,8,5,12000,2,6000,0,2,16,1,2507,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,36,2,76,4,19,Circle,1,4,5,12000,2,6000,0,2,6,1,1990,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,37,2,76,4,19,Circle,1,4,5,12000,2,6000,0,2,7,1,1842,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,38,2,76,4,19,Circle,1,4,5,12000,2,6000,0,2,8,1,1902,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,39,3,76,4,19,Circle,1,4,5,12000,2,6000,0,2,9,1,1888,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,40,3,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,5,1,5106,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,41,3,76,4,19,Square,0,5,5,12000,2,6000,0,2,11,1,2668,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,42,3,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,6,1,5286,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,43,3,76,4,19,Square,0,5,5,12000,2,6000,0,2,12,1,2449,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,44,3,76,4,19,Square,0,5,5,12000,2,6000,0,2,13,1,2063,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,45,3,76,4,19,Circle,1,4,5,12000,2,6000,0,2,10,1,2046,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,46,3,76,4,19,Circle,1,4,5,12000,2,6000,0,2,11,1,2778,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,47,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,17,1,1855,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,48,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,18,1,3414,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,49,3,76,4,19,Square,0,5,5,12000,2,6000,0,2,14,1,2474,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,50,3,76,4,19,Circle,1,4,5,12000,2,6000,0,2,12,1,2182,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,51,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,19,1,1997,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,52,3,76,4,19,Square,0,5,5,12000,2,6000,0,2,15,1,2026,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,53,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,20,1,2006,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,54,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,21,1,2514,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,55,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,22,1,2484,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,56,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,23,1,1839,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,57,3,76,4,19,Cross,3,8,5,12000,2,6000,0,2,24,1,2042,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,58,4,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,7,1,7037,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,59,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,25,1,3571,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,60,4,76,4,19,Square,0,5,5,12000,2,6000,0,2,16,1,1952,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,61,4,76,4,19,Triangle,2,2,5,12000,2,6000,0,0,8,1,5599,-1,-1,6,-1,-1,-1,-1,6,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,62,4,76,4,19,Circle,1,4,5,12000,2,6000,0,2,13,1,2724,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,63,4,76,4,19,Circle,1,4,5,12000,2,6000,0,2,14,1,2413,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,64,4,76,4,19,Circle,1,4,5,12000,2,6000,0,2,15,1,2685,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,65,4,76,4,19,Square,0,5,5,12000,2,6000,0,2,17,1,1780,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,66,4,76,4,19,Square,0,5,5,12000,2,6000,0,2,18,1,2024,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,67,4,76,4,19,Square,0,5,5,12000,2,6000,0,2,19,1,3060,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,68,4,76,4,19,Circle,1,4,5,12000,2,6000,0,2,16,1,2638,-1,-1,6,2,3,3,13,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,69,4,76,4,19,Square,0,5,5,12000,2,6000,0,2,20,1,2079,-1,-1,6,1,2,2,4,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,70,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,26,1,2273,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,71,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,27,1,2930,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,72,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,28,1,2850,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,73,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,29,1,1844,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,74,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,30,1,2068,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T22:33:59.213Z,176.137.80.56,75,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,31,0,2757,-1,-1,6,1,5,3,8,3,1,358528
2022-03-31T22:33:59.213Z,176.137.80.56,76,4,76,4,19,Cross,3,8,5,12000,2,6000,0,2,32,1,2107,-1,-1,6,1,5,3,8,2,0,358528
2022-03-31T20:57:16.810Z,77.130.153.147,1,1,76,4,19,Triangle,2,8,5,12000,4,3000,0,0,1,1,4193,-1,-1,0,2,13,5,16,6,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,2,1,76,4,19,Cross,3,4,5,12000,4,3000,1,0,1,0,8844,8059,3315,1,1,2,4,5,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,3,1,76,4,19,Cross,3,4,5,12000,4,3000,1,1,2,0,7709,6980,3708,2,1,2,4,5,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,4,1,76,4,19,Cross,3,4,5,12000,4,3000,1,2,3,0,7359,6488,3229,3,1,2,4,5,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,5,1,76,4,19,Cross,3,4,5,12000,4,3000,1,3,4,0,6859,6079,3246,4,1,2,4,5,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,6,1,76,4,19,Square,0,5,5,12000,4,3000,1,0,1,0,8264,6888,3753,5,1,6,4,9,10,2,226502
2022-03-31T20:57:16.810Z,77.130.153.147,7,1,76,4,19,Square,0,5,5,12000,4,3000,1,1,2,1,10321,5922,3044,6,1,6,4,9,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,8,1,76,4,19,Square,0,5,5,12000,4,3000,1,2,3,1,6640,5801,3120,7,1,6,4,9,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,9,1,76,4,19,Square,0,5,5,12000,4,3000,1,3,4,1,6143,5466,3127,8,1,6,4,9,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,10,1,76,4,19,Square,0,5,5,12000,4,3000,0,4,5,0,3449,-1,-1,8,1,6,4,9,3,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,11,1,76,4,19,Circle,1,2,5,12000,4,3000,1,0,1,0,7100,6269,3035,9,1,11,4,28,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,12,1,76,4,19,Circle,1,2,5,12000,4,3000,1,1,2,1,6987,6222,3097,10,1,11,4,28,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,13,1,76,4,19,Triangle,2,8,5,12000,4,3000,1,0,2,0,8018,7286,3194,11,2,13,5,16,11,3,226502
2022-03-31T20:57:16.810Z,77.130.153.147,14,1,76,4,19,Triangle,2,8,5,12000,4,3000,1,1,3,0,10859,9202,3627,12,2,13,5,16,11,3,226502
2022-03-31T20:57:16.810Z,77.130.153.147,15,1,76,4,19,Triangle,2,8,5,12000,4,3000,1,2,4,0,6988,6321,3129,13,2,13,5,16,9,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,16,1,76,4,19,Triangle,2,8,5,12000,4,3000,1,3,5,1,6465,5766,2979,14,2,13,5,16,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,17,1,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,6,1,1753,-1,-1,14,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,18,1,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,7,0,4526,-1,-1,14,2,13,5,16,5,3,226502
2022-03-31T20:57:16.810Z,77.130.153.147,19,1,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,8,1,1119,-1,-1,14,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,20,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,9,1,1208,-1,-1,14,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,21,2,76,4,19,Circle,1,2,5,12000,4,3000,1,2,3,1,6900,5963,3013,15,1,11,4,28,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,22,2,76,4,19,Square,0,5,5,12000,4,3000,0,4,6,1,1536,-1,-1,15,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,23,2,76,4,19,Cross,3,4,5,12000,4,3000,0,4,5,1,1156,-1,-1,15,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,24,2,76,4,19,Cross,3,4,5,12000,4,3000,0,4,6,1,1234,-1,-1,15,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,25,2,76,4,19,Square,0,5,5,12000,4,3000,0,4,7,1,1524,-1,-1,15,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,26,2,76,4,19,Cross,3,4,5,12000,4,3000,0,4,7,1,986,-1,-1,15,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,27,2,76,4,19,Square,0,5,5,12000,4,3000,0,4,8,1,1122,-1,-1,15,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,28,2,76,4,19,Circle,1,2,5,12000,4,3000,1,3,4,1,6958,6171,3057,16,1,11,4,28,8,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,29,2,76,4,19,Square,0,5,5,12000,4,3000,0,4,9,1,1365,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,30,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,10,1,1075,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,31,2,76,4,19,Square,0,5,5,12000,4,3000,0,4,10,0,1664,-1,-1,16,1,6,4,9,3,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,32,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,11,1,1562,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,33,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,12,1,10177,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,34,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,13,1,979,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,35,2,76,4,19,Cross,3,4,5,12000,4,3000,0,4,8,1,977,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,36,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,14,1,1016,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,37,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,15,1,1185,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,38,2,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,16,1,1393,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,39,3,76,4,19,Cross,3,4,5,12000,4,3000,0,4,9,1,1017,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,40,3,76,4,19,Square,0,5,5,12000,4,3000,0,4,11,1,883,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,41,3,76,4,19,Circle,1,2,5,12000,4,3000,0,4,5,1,1059,-1,-1,16,1,11,4,28,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,42,3,76,4,19,Square,0,5,5,12000,4,3000,0,4,12,1,822,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,43,3,76,4,19,Circle,1,2,5,12000,4,3000,0,4,6,1,1007,-1,-1,16,1,11,4,28,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,44,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,17,1,1292,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,45,3,76,4,19,Square,0,5,5,12000,4,3000,0,4,13,0,1246,-1,-1,16,1,6,4,9,3,1,226502
2022-03-31T20:57:16.810Z,77.130.153.147,46,3,76,4,19,Cross,3,4,5,12000,4,3000,0,4,10,1,1314,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,47,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,18,1,1071,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,48,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,19,1,1176,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,49,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,20,1,1155,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,50,3,76,4,19,Square,0,5,5,12000,4,3000,0,4,14,1,802,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,51,3,76,4,19,Square,0,5,5,12000,4,3000,0,4,15,1,1111,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,52,3,76,4,19,Cross,3,4,5,12000,4,3000,0,4,11,1,1004,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,53,3,76,4,19,Cross,3,4,5,12000,4,3000,0,4,12,1,1692,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,54,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,21,1,1022,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,55,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,22,1,923,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,56,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,23,0,1942,-1,-1,16,2,13,5,16,4,2,226502
2022-03-31T20:57:16.810Z,77.130.153.147,57,3,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,24,0,1991,-1,-1,16,2,13,5,16,4,2,226502
2022-03-31T20:57:16.810Z,77.130.153.147,58,4,76,4,19,Circle,1,2,5,12000,4,3000,0,4,7,1,844,-1,-1,16,1,11,4,28,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,59,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,13,1,1521,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,60,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,14,1,1138,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,61,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,25,1,1090,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,62,4,76,4,19,Circle,1,2,5,12000,4,3000,0,4,8,1,1136,-1,-1,16,1,11,4,28,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,63,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,15,1,1009,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,64,4,76,4,19,Cross,3,4,5,12000,4,3000,0,4,16,1,1021,-1,-1,16,1,2,4,5,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,65,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,16,1,1019,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,66,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,17,1,1225,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,67,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,18,1,915,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,68,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,19,1,1099,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,69,4,76,4,19,Square,0,5,5,12000,4,3000,0,4,20,1,5132,-1,-1,16,1,6,4,9,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,70,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,26,1,962,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,71,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,27,1,1618,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,72,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,28,1,2915,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,73,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,29,1,905,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,74,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,30,1,917,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,75,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,31,1,1071,-1,-1,16,2,13,5,16,2,0,226502
2022-03-31T20:57:16.810Z,77.130.153.147,76,4,76,4,19,Triangle,2,8,5,12000,4,3000,0,4,32,1,1482,-1,-1,16,2,13,5,16,2,0,226502
